StartSampleID,Hour,Min,Sec,Lat,Lng,Alt,Sats,Speed_kph
127233,13,7,55,51.782551,-4.016821,40.7,7,36.93
127282,13,7,56,51.782567,-4.016669,36.3,8,37.35
127331,13,7,57,51.782585,-4.016516,32.0,8,37.54
127380,13,7,58,51.782607,-4.016366,29.3,7,37.00
127429,13,7,59,51.782624,-4.016214,26.2,7,37.58
127478,13,8,0,51.782650,-4.016073,23.1,7,37.52
127527,13,8,1,51.782701,-4.015952,22.9,6,36.80
127576,13,8,2,51.782742,-4.015816,21.9,7,36.97
127625,13,8,3,51.782803,-4.015708,22.9,7,35.74
127674,13,8,4,51.782849,-4.015559,24.6,8,39.15
127723,13,8,5,51.782903,-4.015413,27.7,8,39.98
127772,13,8,6,51.782946,-4.015265,30.9,8,38.98
127821,13,8,7,51.782986,-4.015117,32.2,8,38.87
127822,13,8,8,51.783028,-4.014971,32.5,8,39.65
127871,13,8,9,51.783074,-4.014850,33.7,8,35.28
127920,13,8,10,51.783094,-4.014729,34.6,8,32.45
127969,13,8,11,51.783119,-4.014592,34.9,8,33.61
128018,13,8,12,51.783156,-4.014454,37.3,8,34.78
128067,13,8,13,51.783188,-4.014316,38.9,8,36.17
128116,13,8,14,51.783222,-4.014188,38.9,8,33.97
128165,13,8,15,51.783251,-4.014058,38.4,8,33.95
128214,13,8,16,51.783291,-4.013933,37.8,8,34.67
128263,13,8,17,51.783335,-4.013817,36.5,8,34.32
128312,13,8,18,51.783399,-4.013727,36.7,7,33.08
128361,13,8,19,51.783515,-4.013698,38.4,7,34.43
128410,13,8,20,51.783619,-4.013647,39.3,7,38.00
128459,13,8,21,51.783713,-4.013591,39.2,7,39.19
128508,13,8,22,51.783805,-4.013531,39.6,7,39.71
128557,13,8,23,51.783898,-4.013476,39.8,6,39.11
128606,13,8,24,51.783987,-4.013421,40.1,7,37.98
128655,13,8,25,51.784072,-4.013366,39.8,7,36.65
128704,13,8,26,51.784156,-4.013316,39.8,6,35.78
128753,13,8,27,51.784241,-4.013270,40.0,7,35.08
128802,13,8,28,51.784327,-4.013223,40.5,7,35.41
128851,13,8,29,51.784413,-4.013175,40.9,7,35.84
128900,13,8,30,51.784500,-4.013121,41.5,7,36.39
128949,13,8,31,51.784586,-4.013058,41.8,7,37.19
128998,13,8,32,51.784675,-4.012992,42.2,7,38.32
129047,13,8,33,51.784746,-4.012905,42.0,7,37.39
129096,13,8,34,51.784826,-4.012826,42.7,7,36.82
129145,13,8,35,51.784902,-4.012740,43.0,7,36.63
129194,13,8,36,51.784971,-4.012647,43.2,7,36.39
129243,13,8,37,51.785033,-4.012543,43.5,7,35.80
129244,13,8,38,51.785082,-4.012426,43.4,8,35.47
129265,13,8,40,51.785195,-4.012200,45.3,6,35.73
129313,13,8,41,51.785244,-4.012085,45.7,7,35.26
129362,13,8,42,51.785297,-4.011972,46.2,7,34.80
129411,13,8,43,51.785354,-4.011859,47.3,8,35.13
129460,13,8,44,51.785410,-4.011745,48.0,9,35.56
129509,13,8,45,51.785465,-4.011628,48.1,8,36.15
129558,13,8,46,51.785522,-4.011507,47.9,8,37.21
129607,13,8,47,51.785578,-4.011386,48.0,8,37.32
129656,13,8,48,51.785637,-4.011268,48.0,8,37.23
129705,13,8,49,51.785701,-4.011151,48.4,9,37.98
129754,13,8,50,51.785760,-4.011029,47.4,9,38.48
129803,13,8,51,51.785819,-4.010905,46.3,9,39.35
129852,13,8,52,51.785879,-4.010779,45.8,9,39.39
129901,13,8,53,51.785940,-4.010654,45.6,9,39.17
129950,13,8,54,51.786001,-4.010531,45.3,9,39.13
129999,13,8,55,51.786061,-4.010406,44.9,9,39.15
130048,13,8,56,51.786120,-4.010283,44.7,9,38.89
130097,13,8,57,51.786181,-4.010160,44.7,9,38.82
130146,13,8,58,51.786240,-4.010039,44.6,8,38.60
130195,13,8,59,51.786301,-4.009920,44.4,8,38.23
130244,13,9,0,51.786362,-4.009801,44.7,8,38.11
130293,13,9,1,51.786422,-4.009681,44.5,8,38.08
130342,13,9,2,51.786483,-4.009561,44.7,9,38.45
130391,13,9,3,51.786544,-4.009441,44.9,9,38.45
130440,13,9,4,51.786604,-4.009322,45.1,8,37.69
130489,13,9,5,51.786663,-4.009206,45.1,7,37.28
130538,13,9,6,51.786722,-4.009088,45.0,7,37.39
130587,13,9,7,51.786781,-4.008972,44.9,7,37.41
130636,13,9,8,51.786842,-4.008856,45.2,8,37.37
130637,13,9,8,51.786842,-4.008856,45.2,8,37.37
130686,13,9,10,51.786954,-4.008639,46.3,6,33.37
130735,13,9,11,51.787017,-4.008514,46.6,8,38.17
130784,13,9,12,51.787077,-4.008396,46.8,8,37.89
130833,13,9,13,51.787134,-4.008274,46.4,8,37.61
130882,13,9,14,51.787189,-4.008153,46.0,8,37.35
130931,13,9,15,51.787242,-4.008034,45.4,8,36.41
130980,13,9,16,51.787295,-4.007919,45.3,7,35.26
131029,13,9,17,51.787345,-4.007808,44.8,7,33.80
131078,13,9,18,51.787392,-4.007698,43.9,7,33.37
131127,13,9,19,51.787440,-4.007590,43.1,7,33.28
131176,13,9,20,51.787491,-4.007480,43.3,8,33.52
131225,13,9,21,51.787542,-4.007370,43.4,8,34.43
131274,13,9,22,51.787594,-4.007254,43.0,8,35.87
131323,13,9,23,51.787649,-4.007133,42.6,8,37.32
131372,13,9,24,51.787708,-4.007009,42.3,8,38.69
131421,13,9,25,51.787763,-4.006882,41.3,8,38.80
131470,13,9,26,51.787824,-4.006752,41.4,8,39.63
131519,13,9,27,51.787884,-4.006618,41.5,7,40.30
131568,13,9,28,51.787939,-4.006478,42.0,8,40.58
131617,13,9,29,51.787999,-4.006337,43.0,8,40.45
131666,13,9,30,51.788043,-4.006193,42.8,8,39.69
131715,13,9,31,51.788074,-4.006033,43.2,8,40.73
131764,13,9,32,51.788104,-4.005874,43.9,8,40.86
131813,13,9,33,51.788136,-4.005711,45.5,8,41.82
131862,13,9,34,51.788133,-4.005541,45.2,8,41.58
131911,13,9,35,51.788125,-4.005376,45.9,8,42.21
131960,13,9,36,51.788113,-4.005214,45.9,8,40.73
132009,13,9,37,51.788090,-4.005054,45.4,8,41.00
132058,13,9,38,51.788071,-4.004896,45.7,8,40.50
132059,13,9,38,51.788071,-4.004896,45.7,8,40.50
132108,13,9,40,51.787985,-4.004593,45.4,7,42.04
132157,13,9,41,51.787937,-4.004455,45.4,7,39.87
132206,13,9,42,51.787897,-4.004310,45.0,6,38.11
132255,13,9,43,51.787857,-4.004179,43.8,8,36.61
132304,13,9,44,51.787812,-4.004050,43.0,7,36.35
132353,13,9,45,51.787771,-4.003921,42.7,7,35.45
132402,13,9,46,51.787738,-4.003787,42.9,7,35.61
132451,13,9,47,51.787695,-4.003656,42.1,7,36.71
132500,13,9,48,51.787650,-4.003530,42.3,7,37.02
132549,13,9,49,51.787615,-4.003388,42.0,7,37.47
132598,13,9,50,51.787571,-4.003262,43.7,8,37.08
132647,13,9,51,51.787529,-4.003133,44.0,8,37.71
132696,13,9,52,51.787495,-4.003002,46.5,8,37.19
132745,13,9,53,51.787464,-4.002858,45.5,8,37.71
132794,13,9,54,51.787438,-4.002729,47.0,8,34.89
132843,13,9,55,51.787430,-4.002582,47.2,7,36.54
132892,13,9,56,51.787428,-4.002426,45.2,7,36.39
132941,13,9,57,51.787437,-4.002271,43.4,7,36.35
132990,13,9,58,51.787457,-4.002114,42.5,8,38.52
133039,13,9,59,51.787482,-4.001951,41.8,8,40.78
133088,13,10,0,51.787510,-4.001801,40.9,7,37.54
133137,13,10,1,51.787537,-4.001652,39.6,8,36.63
133186,13,10,2,51.787559,-4.001517,39.0,8,33.78
133235,13,10,3,51.787580,-4.001359,38.7,8,38.56
133284,13,10,4,51.787601,-4.001208,38.2,8,37.80
133333,13,10,5,51.787627,-4.001053,37.3,8,38.76
133382,13,10,6,51.787660,-4.000912,38.2,8,37.50
133431,13,10,7,51.787674,-4.000756,37.4,7,38.19
133480,13,10,8,51.787683,-4.000595,36.8,7,39.08
133481,13,10,9,51.787683,-4.000432,36.8,7,39.63
133530,13,10,10,51.787673,-4.000282,35.6,5,37.35
133579,13,10,11,51.787667,-4.000134,36.1,5,37.48
133628,13,10,12,51.787687,-3.999977,36.8,6,38.93
133677,13,10,13,51.787693,-3.999816,36.8,6,40.98
133726,13,10,14,51.787701,-3.999644,37.5,7,43.87
133775,13,10,15,51.787711,-3.999456,37.4,7,47.11
133824,13,10,16,51.787719,-3.999270,38.8,7,47.58
133873,13,10,17,51.787729,-3.999090,41.9,7,46.41
133922,13,10,18,51.787736,-3.998905,43.1,7,46.60
133971,13,10,19,51.787745,-3.998728,45.2,7,45.50
134020,13,10,20,51.787753,-3.998564,46.1,7,41.67
134069,13,10,21,51.787762,-3.998395,45.1,8,40.37
134118,13,10,22,51.787770,-3.998241,45.3,8,38.06
134167,13,10,23,51.787781,-3.998106,46.3,8,35.35
134216,13,10,24,51.787792,-3.997971,46.4,8,33.15
134265,13,10,25,51.787801,-3.997844,45.6,8,31.00
134314,13,10,26,51.787813,-3.997737,45.1,8,27.58
134363,13,10,27,51.787827,-3.997627,43.8,8,27.32
134412,13,10,28,51.787842,-3.997517,43.3,8,27.00
134461,13,10,29,51.787854,-3.997411,42.6,8,26.04
134510,13,10,30,51.787873,-3.997324,42.6,8,23.52
134559,13,10,31,51.787882,-3.997254,42.1,8,19.63
134608,13,10,32,51.787898,-3.997195,41.1,8,17.13
134657,13,10,33,51.787914,-3.997164,39.3,8,12.20
134706,13,10,34,51.787921,-3.997134,38.6,8,9.43
134755,13,10,35,51.787922,-3.997117,38.8,8,6.22
134804,13,10,36,51.787928,-3.997099,38.7,8,5.37
134853,13,10,37,51.787943,-3.997063,38.4,8,8.95
134902,13,10,38,51.787959,-3.997004,38.0,8,13.95
134903,13,10,39,51.787982,-3.996959,38.3,8,14.11
134952,13,10,40,51.788004,-3.996884,38.7,5,17.28
135001,13,10,41,51.788033,-3.996777,38.0,5,22.26
135050,13,10,42,51.788078,-3.996654,38.8,5,28.48
135099,13,10,43,51.788154,-3.996540,37.2,8,32.80
135148,13,10,44,51.788227,-3.996409,34.8,6,37.26
135197,13,10,45,51.788299,-3.996291,34.2,7,39.19
135246,13,10,46,51.788366,-3.996169,33.7,7,39.73
135295,13,10,47,51.788438,-3.996049,33.4,6,40.48
135344,13,10,48,51.788511,-3.995924,33.1,6,41.21
135393,13,10,49,51.788592,-3.995817,32.5,7,40.86
135442,13,10,50,51.788669,-3.995718,31.3,7,39.89
135491,13,10,51,51.788743,-3.995604,30.3,7,40.52
135540,13,10,52,51.788810,-3.995481,30.1,7,40.60
135589,13,10,53,51.788885,-3.995362,30.8,7,41.17
135638,13,10,54,51.788951,-3.995231,31.1,6,41.56
135687,13,10,55,51.789008,-3.995090,31.4,6,41.24
135736,13,10,56,51.789060,-3.994940,32.3,6,41.58
135785,13,10,57,51.789100,-3.994775,32.9,7,42.13
135834,13,10,58,51.789127,-3.994604,34.5,7,41.93
135883,13,10,59,51.789155,-3.994438,34.8,7,41.43
135932,13,11,0,51.789183,-3.994273,34.2,7,41.37
135981,13,11,1,51.789215,-3.994113,34.3,7,41.10
136030,13,11,2,51.789252,-3.993959,35.2,7,40.52
136079,13,11,3,51.789285,-3.993806,35.6,7,40.17
136128,13,11,4,51.789320,-3.993653,35.9,7,40.08
136177,13,11,5,51.789364,-3.993504,36.8,7,40.84
136226,13,11,6,51.789403,-3.993351,36.9,6,40.73
136275,13,11,7,51.789436,-3.993195,36.5,7,40.73
136324,13,11,8,51.789505,-3.993065,38.0,8,40.76
136325,13,11,9,51.789571,-3.992937,38.3,7,40.67
136374,13,11,10,51.789620,-3.992793,38.9,6,40.91
136423,13,11,11,51.789696,-3.992676,38.8,7,41.02
136472,13,11,12,51.789814,-3.992605,38.3,6,41.71
136521,13,11,13,51.789890,-3.992491,38.1,7,41.82
136570,13,11,14,51.789974,-3.992388,37.7,7,41.91
136619,13,11,15,51.790062,-3.992287,36.6,7,42.19
136668,13,11,16,51.790150,-3.992190,36.0,7,42.17
136717,13,11,17,51.790236,-3.992091,35.7,7,42.30
136766,13,11,18,51.790323,-3.991993,35.5,7,42.58
136815,13,11,19,51.790409,-3.991890,35.3,6,42.84
136864,13,11,20,51.790495,-3.991787,35.2,7,42.86
136913,13,11,21,51.790580,-3.991682,34.9,6,42.86
136962,13,11,22,51.790663,-3.991575,34.4,6,42.86
137011,13,11,23,51.790748,-3.991469,34.5,6,42.91
137060,13,11,24,51.790832,-3.991360,34.2,6,43.28
137109,13,11,25,51.790917,-3.991251,34.2,6,43.32
137158,13,11,26,51.790998,-3.991139,33.9,6,42.67
137207,13,11,27,51.791079,-3.991034,33.9,6,41.43
137256,13,11,28,51.791151,-3.990925,33.8,6,40.23
137305,13,11,29,51.791213,-3.990833,33.9,7,35.48
137354,13,11,30,51.791262,-3.990746,34.2,7,30.52
137403,13,11,31,51.791304,-3.990677,34.5,7,23.71
137452,13,11,32,51.791346,-3.990629,36.3,8,18.28
137501,13,11,33,51.791379,-3.990593,36.4,7,15.65
137550,13,11,34,51.791430,-3.990587,37.7,7,16.41
137599,13,11,35,51.791478,-3.990562,38.2,8,19.35
137648,13,11,36,51.791529,-3.990523,38.7,8,21.54
137697,13,11,37,51.791555,-3.990453,38.1,8,21.00
137746,13,11,38,51.791542,-3.990334,38.0,8,24.46
137747,13,11,39,51.791526,-3.990243,36.9,8,22.74
137773,13,11,43,51.791387,-3.989903,34.8,6,25.26
137822,13,11,44,51.791336,-3.989811,34.3,7,26.50
137871,13,11,45,51.791289,-3.989718,33.1,7,27.22
137920,13,11,46,51.791247,-3.989625,32.6,8,27.15
137969,13,11,47,51.791206,-3.989534,32.3,8,26.97
138018,13,11,48,51.791165,-3.989436,32.0,8,27.58
138067,13,11,49,51.791126,-3.989335,31.7,8,27.98
138116,13,11,50,51.791086,-3.989233,31.3,8,28.22
138165,13,11,51,51.791053,-3.989133,31.3,8,26.95
138214,13,11,52,51.791021,-3.989052,30.9,8,22.59
138263,13,11,53,51.790998,-3.988993,30.7,8,17.52
138312,13,11,54,51.790981,-3.988945,30.3,8,13.04
138361,13,11,55,51.790970,-3.988898,30.3,8,12.32
138410,13,11,56,51.790956,-3.988845,30.1,8,13.37
138459,13,11,57,51.790931,-3.988778,30.0,8,17.19
138508,13,11,58,51.790902,-3.988706,29.8,8,20.45
138557,13,11,59,51.790862,-3.988640,30.1,8,21.32
138606,13,12,0,51.790808,-3.988585,30.5,8,22.35
138655,13,12,1,51.790763,-3.988521,30.7,7,23.13
138704,13,12,2,51.790713,-3.988465,31.0,7,23.26
138753,13,12,3,51.790663,-3.988410,31.0,7,23.17
138802,13,12,4,51.790621,-3.988355,31.1,7,22.17
138851,13,12,5,51.790579,-3.988297,31.0,7,21.76
138900,13,12,6,51.790532,-3.988239,30.9,7,22.19
138949,13,12,7,51.790486,-3.988180,30.9,7,22.74
138998,13,12,8,51.790443,-3.988116,30.8,7,23.04
139047,13,12,9,51.790393,-3.988043,30.9,7,24.71
139096,13,12,10,51.790345,-3.987973,30.8,7,25.15
139145,13,12,11,51.790292,-3.987901,30.7,7,25.74
139146,13,12,11,51.790292,-3.987901,30.7,7,25.74
139195,13,12,13,51.790181,-3.987750,30.0,7,27.15
139244,13,12,14,51.790131,-3.987674,30.0,7,27.11
139293,13,12,15,51.790078,-3.987600,30.1,7,27.28
139342,13,12,16,51.790025,-3.987536,30.7,7,26.71
139391,13,12,17,51.789976,-3.987469,30.5,8,25.45
139440,13,12,18,51.789938,-3.987399,30.0,8,23.56
139489,13,12,19,51.789893,-3.987329,29.6,8,23.56
139538,13,12,20,51.789852,-3.987259,29.6,8,23.19
139587,13,12,21,51.789818,-3.987191,29.7,8,22.26
139636,13,12,22,51.789779,-3.987121,29.6,8,22.28
139685,13,12,23,51.789749,-3.987052,29.3,8,20.54
139734,13,12,24,51.789722,-3.986990,29.1,8,18.93
139783,13,12,25,51.789700,-3.986932,28.7,8,16.95
139832,13,12,26,51.789677,-3.986867,28.9,8,17.96
139881,13,12,27,51.789650,-3.986791,28.6,8,20.26
139930,13,12,28,51.789646,-3.986707,28.3,8,20.13
139979,13,12,29,51.789667,-3.986573,26.8,8,27.63
140028,13,12,30,51.789708,-3.986467,27.5,8,29.87
140077,13,12,31,51.789751,-3.986368,27.7,8,29.93
140126,13,12,32,51.789807,-3.986281,27.0,8,30.84
140175,13,12,33,51.789861,-3.986193,26.6,8,30.98
140224,13,12,34,51.789911,-3.986113,26.4,8,28.11
140273,13,12,35,51.789950,-3.986037,25.8,8,24.72
140322,13,12,36,51.789998,-3.985990,25.7,8,22.08
140371,13,12,37,51.790041,-3.985958,25.5,8,19.37
140420,13,12,38,51.790089,-3.985939,25.0,8,18.67
140469,13,12,39,51.790129,-3.985928,24.4,8,17.13
140518,13,12,40,51.790165,-3.985918,24.1,8,15.50
140567,13,12,41,51.790199,-3.985917,24.5,7,13.70
140568,13,12,41,51.790199,-3.985917,24.5,7,13.70
140617,13,12,43,51.790267,-3.985926,24.1,7,13.59
140666,13,12,44,51.790307,-3.985935,24.2,6,14.91
140715,13,12,45,51.790367,-3.985959,23.8,7,19.59
140764,13,12,46,51.790430,-3.985975,23.8,7,22.52
140813,13,12,47,51.790479,-3.985961,23.2,7,22.82
140862,13,12,48,51.790529,-3.985929,23.6,8,21.50
140911,13,12,49,51.790570,-3.985872,24.1,8,21.76
140960,13,12,50,51.790610,-3.985806,24.7,8,22.89
141009,13,12,51,51.790645,-3.985730,25.3,8,23.84
141058,13,12,52,51.790685,-3.985653,25.4,8,25.06
141107,13,12,53,51.790728,-3.985574,25.3,8,26.39
141156,13,12,54,51.790777,-3.985491,25.8,8,28.93
141205,13,12,55,51.790834,-3.985398,26.0,8,33.80
141254,13,12,56,51.790891,-3.985267,26.1,8,42.54
141303,13,12,57,51.790963,-3.985102,27.0,8,52.58
141352,13,12,58,51.791047,-3.984926,26.8,8,56.78
141401,13,12,59,51.791139,-3.984755,26.4,8,55.93
141450,13,13,0,51.791234,-3.984596,26.8,7,53.93
141499,13,13,1,51.791323,-3.984443,27.2,7,51.36
141548,13,13,2,51.791404,-3.984292,27.1,8,49.21
141597,13,13,3,51.791481,-3.984150,27.2,7,46.11
141646,13,13,4,51.791553,-3.984017,27.5,7,43.08
141695,13,13,5,51.791618,-3.983895,27.3,8,39.28
141744,13,13,6,51.791679,-3.983783,27.4,8,37.00
141793,13,13,7,51.791749,-3.983687,28.3,8,35.82
141842,13,13,8,51.791814,-3.983593,29.2,8,35.39
141891,13,13,9,51.791870,-3.983489,29.4,8,33.91
141940,13,13,10,51.791925,-3.983377,29.8,8,33.97
141989,13,13,11,51.791977,-3.983269,29.7,8,33.15
141990,13,13,12,51.792028,-3.983163,29.7,8,33.41
142039,13,13,13,51.792085,-3.983068,30.3,6,32.50
142088,13,13,14,51.792136,-3.982958,30.7,6,34.13
142137,13,13,15,51.792187,-3.982845,30.4,6,34.21
142186,13,13,16,51.792243,-3.982734,31.0,6,35.61
142235,13,13,17,51.792297,-3.982620,31.2,7,36.34
142284,13,13,18,51.792351,-3.982502,31.1,7,37.37
142333,13,13,19,51.792411,-3.982385,31.9,8,38.11
142382,13,13,20,51.792472,-3.982260,32.2,8,40.21
142431,13,13,21,51.792537,-3.982124,32.2,8,43.60
142480,13,13,22,51.792606,-3.981979,33.3,7,45.63
142529,13,13,23,51.792674,-3.981823,33.7,7,47.10
142578,13,13,24,51.792741,-3.981661,34.0,6,48.60
142627,13,13,25,51.792805,-3.981490,34.5,6,50.06
142676,13,13,26,51.792870,-3.981318,34.3,6,50.63
142725,13,13,27,51.792933,-3.981143,34.4,6,50.58
142774,13,13,28,51.792995,-3.980965,34.4,7,51.24
142823,13,13,29,51.793055,-3.980779,34.7,6,52.56
142872,13,13,30,51.793114,-3.980578,33.4,7,56.25
142921,13,13,31,51.793174,-3.980362,32.8,7,59.45
142970,13,13,32,51.793237,-3.980144,33.6,7,59.75
143019,13,13,33,51.793299,-3.979927,34.3,7,59.49
143068,13,13,34,51.793359,-3.979710,34.4,7,58.86
143117,13,13,35,51.793415,-3.979490,34.0,8,59.52
143166,13,13,36,51.793470,-3.979264,32.5,8,60.88
143215,13,13,37,51.793528,-3.979036,31.5,8,60.97
143264,13,13,38,51.793593,-3.978813,32.9,8,60.75
143313,13,13,39,51.793656,-3.978589,33.6,8,61.10
143362,13,13,40,51.793721,-3.978364,34.0,8,61.13
143411,13,13,41,51.793787,-3.978141,34.4,8,61.12
143412,13,13,42,51.793846,-3.977915,34.4,8,60.84
143461,13,13,43,51.793913,-3.977696,35.9,5,60.39
143510,13,13,44,51.793980,-3.977478,37.0,5,59.91
143559,13,13,45,51.794056,-3.977260,36.8,6,59.86
143608,13,13,46,51.794130,-3.977043,36.3,6,59.30
143657,13,13,47,51.794211,-3.976835,36.4,7,59.12
143706,13,13,48,51.794289,-3.976630,36.6,7,59.91
143755,13,13,49,51.794370,-3.976421,37.2,7,61.25
143804,13,13,50,51.794450,-3.976210,38.3,6,62.67
143853,13,13,51,51.794530,-3.975991,38.7,5,63.60
143902,13,13,52,51.794605,-3.975769,39.1,5,62.71
143951,13,13,53,51.794679,-3.975550,39.9,5,61.23
144000,13,13,54,51.794740,-3.975351,40.3,6,55.21
144049,13,13,55,51.794802,-3.975159,40.6,6,53.87
144098,13,13,56,51.794854,-3.974972,41.3,6,51.89
144147,13,13,57,51.794904,-3.974789,42.4,6,49.86
144196,13,13,58,51.794952,-3.974610,42.9,6,48.65
144245,13,13,59,51.794997,-3.974437,43.2,6,46.60
144294,13,14,0,51.795048,-3.974264,44.1,6,45.60
144343,13,14,1,51.795100,-3.974095,45.6,7,45.56
144392,13,14,2,51.795141,-3.973924,46.7,7,47.08
144441,13,14,3,51.795184,-3.973750,47.7,7,46.61
144490,13,14,4,51.795233,-3.973576,49.1,8,46.54
144539,13,14,5,51.795264,-3.973406,49.1,8,43.45
144588,13,14,6,51.795286,-3.973256,49.3,8,37.35
144637,13,14,7,51.795295,-3.973126,49.8,8,31.39
144686,13,14,8,51.795271,-3.973023,50.9,8,26.19
144735,13,14,9,51.795217,-3.972964,50.5,8,24.95
144784,13,14,10,51.795134,-3.972929,48.0,8,33.02
144833,13,14,11,51.795042,-3.972915,47.8,8,37.23
144834,13,14,12,51.794953,-3.972921,48.5,7,36.47
144883,13,14,13,51.794876,-3.972963,51.6,7,35.21
144932,13,14,14,51.794778,-3.973025,52.3,7,42.23
144981,13,14,15,51.794674,-3.973067,51.6,7,41.56
145030,13,14,16,51.794559,-3.973064,51.8,6,46.08
145079,13,14,17,51.794438,-3.973018,52.1,8,51.24
145128,13,14,18,51.794316,-3.972937,51.3,7,53.12
145177,13,14,19,51.794198,-3.972842,51.9,7,54.13
145226,13,14,20,51.794075,-3.972741,52.6,7,56.02
145275,13,14,21,51.793974,-3.972615,54.4,7,53.30
145324,13,14,22,51.793872,-3.972475,55.3,7,53.71
145373,13,14,23,51.793772,-3.972326,55.9,7,54.75
145422,13,14,24,51.793670,-3.972178,56.9,7,55.04
145471,13,14,25,51.793567,-3.972037,57.5,8,54.04
145520,13,14,26,51.793463,-3.971896,58.3,7,53.91
145569,13,14,27,51.793354,-3.971760,58.7,7,54.34
145618,13,14,28,51.793243,-3.971641,59.3,7,53.25
145667,13,14,29,51.793123,-3.971540,59.8,7,53.32
145716,13,14,30,51.793014,-3.971445,59.3,7,50.71
145765,13,14,31,51.792898,-3.971356,59.8,7,50.91
145814,13,14,32,51.792781,-3.971268,60.0,7,50.76
145863,13,14,33,51.792667,-3.971177,58.2,7,47.67
145912,13,14,34,51.792572,-3.971100,58.9,7,43.52
145961,13,14,35,51.792483,-3.971005,59.9,7,43.32
146010,13,14,36,51.792421,-3.970867,59.2,6,43.37
146059,13,14,37,51.792351,-3.970715,59.1,6,46.87
146108,13,14,38,51.792276,-3.970555,59.3,6,50.43
146157,13,14,39,51.792184,-3.970403,59.3,6,50.41
146206,13,14,40,51.792088,-3.970254,58.2,7,51.41
146255,13,14,41,51.791993,-3.970099,56.8,7,52.86
146256,13,14,42,51.791908,-3.969934,55.6,7,52.89
146305,13,14,43,51.791827,-3.969758,57.8,5,54.52
146354,13,14,44,51.791774,-3.969599,60.1,6,50.21
146403,13,14,45,51.791730,-3.969438,61.9,6,46.97
146452,13,14,46,51.791686,-3.969284,62.8,6,43.76
146501,13,14,47,51.791645,-3.969149,63.6,7,39.02
146550,13,14,48,51.791615,-3.969052,65.8,7,31.02
146599,13,14,49,51.791587,-3.968960,66.3,7,26.97
146648,13,14,50,51.791547,-3.968888,67.1,7,24.78
146697,13,14,51,51.791485,-3.968871,63.0,7,20.91
146746,13,14,52,51.791445,-3.968854,59.2,7,17.26
146795,13,14,53,51.791384,-3.968825,59.1,7,20.78
146844,13,14,54,51.791317,-3.968775,59.4,7,24.80
146893,13,14,55,51.791258,-3.968714,60.4,7,26.87
146942,13,14,56,51.791201,-3.968641,60.8,8,27.98
146991,13,14,57,51.791145,-3.968583,58.8,8,25.58
147040,13,14,58,51.791097,-3.968522,57.7,8,24.06
147089,13,14,59,51.791074,-3.968458,56.4,8,21.00
147138,13,15,0,51.791057,-3.968390,54.8,8,19.28
147187,13,15,1,51.791096,-3.968296,60.7,8,22.39
147236,13,15,2,51.791122,-3.968195,64.2,7,25.41
147285,13,15,3,51.791138,-3.968098,66.6,7,25.15
147334,13,15,4,51.791149,-3.968008,68.6,7,23.45
147383,13,15,5,51.791145,-3.967928,70.6,7,21.32
147432,13,15,6,51.791133,-3.967866,72.2,7,17.87
147481,13,15,7,51.791097,-3.967854,75.2,7,12.80
147530,13,15,8,51.791067,-3.967847,74.1,7,10.65
147579,13,15,9,51.791049,-3.967832,74.4,7,9.43
147628,13,15,10,51.791030,-3.967808,74.0,8,9.09
147677,13,15,11,51.791042,-3.967789,74.5,8,5.50
147678,13,15,12,51.791038,-3.967771,74.4,7,4.35
147727,13,15,13,51.791036,-3.967756,74.4,5,3.78
147776,13,15,14,51.791037,-3.967745,74.6,5,3.02
147825,13,15,15,51.791033,-3.967750,74.9,6,0.98
147874,13,15,16,51.791030,-3.967747,74.7,6,0.44
147923,13,15,17,51.791027,-3.967744,74.3,7,0.24
147972,13,15,18,51.791027,-3.967740,74.5,8,0.20
148021,13,15,19,51.791024,-3.967735,73.9,8,0.11
148070,13,15,20,51.791023,-3.967731,74.3,8,0.11
148119,13,15,21,51.791021,-3.967728,74.1,8,0.13
148168,13,15,22,51.791021,-3.967727,74.5,7,0.17
148217,13,15,23,51.791022,-3.967725,74.5,7,0.28
148266,13,15,24,51.791023,-3.967723,74.7,7,0.35
148315,13,15,25,51.791024,-3.967721,75.0,7,0.56
148364,13,15,26,51.791027,-3.967719,74.7,7,0.70
148413,13,15,27,51.791030,-3.967717,75.4,7,0.98
148462,13,15,28,51.791030,-3.967714,75.8,7,0.28
148511,13,15,29,51.791030,-3.967712,75.9,7,0.46
148560,13,15,30,51.791032,-3.967710,76.5,7,0.41
148609,13,15,31,51.791032,-3.967709,76.8,7,0.17
148658,13,15,32,51.791031,-3.967708,76.7,7,0.35
148707,13,15,33,51.791031,-3.967705,76.8,6,0.37
148756,13,15,34,51.791030,-3.967704,77.1,7,0.13
148805,13,15,35,51.791032,-3.967703,77.5,6,0.31
148854,13,15,36,51.791032,-3.967702,77.6,6,0.37
148903,13,15,37,51.791032,-3.967700,78.2,6,0.35
148952,13,15,38,51.791034,-3.967697,79.4,7,0.63
149001,13,15,39,51.791035,-3.967694,79.8,7,0.63
149050,13,15,40,51.791034,-3.967693,80.3,7,0.13
149099,13,15,41,51.791033,-3.967691,80.6,7,0.39
149100,13,15,42,51.791035,-3.967689,81.3,6,0.67
149149,13,15,43,51.791037,-3.967685,81.8,5,1.22
